Tick 42, has-tree?: 0, landslide at (3, -14), slope -8.38
Tick 42, has-tree?: 0, landslide at (15, -10), slope -8.49
Tick 42, has-tree?: 0, landslide at (14, -7), slope -2.52
Tick 42, has-tree?: 0, landslide at (-5, 3), slope -1.77
Tick 42, has-tree?: 0, landslide at (-2, -7), slope -4.1
Tick 42, has-tree?: 0, landslide at (5, 5), slope -6.52
Tick 42, has-tree?: 0, landslide at (1, 1), slope -15.69
Tick 42, has-tree?: 0, landslide at (-11, 10), slope -4.86
Tick 42, has-tree?: 0, landslide at (-5, 1), slope -15.52
Tick 42, has-tree?: 0, landslide at (-15, -16), slope -5.95
Tick 42, has-tree?: 1, landslide at (-13, 1), slope -11.51
Tick 42, has-tree?: 0, landslide at (11, -3), slope 0.06
Tick 42, has-tree?: 0, landslide at (-2, -13), slope 1.46
Tick 42, has-tree?: 0, landslide at (14, 13), slope -4.79
Tick 42, has-tree?: 0, landslide at (-5, -4), slope 1.67
Tick 42, has-tree?: 0, landslide at (10, 1), slope -2.07
Tick 42, has-tree?: 0, landslide at (15, 9), slope -15.74
Tick 42, has-tree?: 0, landslide at (5, 8), slope -3.11
Tick 42, has-tree?: 0, landslide at (-5, -6), slope -0.38
Tick 42, has-tree?: 0, landslide at (-7, 11), slope -6.28
Tick 42, has-tree?: 0, landslide at (12, -7), slope -2.29
Tick 42, has-tree?: 0, landslide at (2, -8), slope -11.12
Tick 42, has-tree?: 0, landslide at (8, -12), slope -17.76
Tick 42, has-tree?: 0, landslide at (-12, -11), slope -0.54
Tick 42, has-tree?: 0, landslide at (10, -3), slope -10.5
Tick 42, has-tree?: 0, landslide at (16, 13), slope -2.45
Tick 42, has-tree?: 0, landslide at (14, -13), slope -0.62
Tick 42, has-tree?: 0, landslide at (13, -5), slope -12.21
Tick 42, has-tree?: 0, landslide at (8, 2), slope -5.36
Tick 42, has-tree?: 0, landslide at (-16, 13), slope -1.66
Tick 42, has-tree?: 0, landslide at (-4, -10), slope -7.55
Tick 42, has-tree?: 0, landslide at (-7, -7), slope -0.36
Tick 42, has-tree?: 0, landslide at (-12, 15), slope -5.67
Tick 42, has-tree?: 0, landslide at (-7, -15), slope -18.69
Tick 42, has-tree?: 0, landslide at (-15, 2), slope -3.4
Tick 42, has-tree?: 0, landslide at (-10, 8), slope -8.37
Tick 42, has-tree?: 0, landslide at (7, 12), slope -2.24
Tick 42, has-tree?: 0, landslide at (-3, -6), slope -3.76
Tick 42, has-tree?: 0, landslide at (2, -2), slope -0.77
Tick 42, has-tree?: 0, landslide at (-5, 11), slope -1.07
Tick 42, has-tree?: 0, landslide at (-3, 0), slope -4.77
Tick 42, has-tree?: 0, landslide at (7, -7), slope -7.08
Tick 42, has-tree?: 0, landslide at (-4, -9), slope -2.15
Tick 42, has-tree?: 0, landslide at (15, 11), slope 0.49
Tick 42, has-tree?: 0, landslide at (7, -14), slope -0.5
Tick 42, has-tree?: 0, landslide at (6, -3), slope -2.06
Tick 42, has-tree?: 0, landslide at (15, -6), slope -5.2
Tick 42, has-tree?: 0, landslide at (-16, 12), slope 1.37
Tick 42, has-tree?: 0, landslide at (2, 7), slope -1.32
Tick 42, has-tree?: 0, landslide at (-9, 6), slope -0.51
Tick 42, has-tree?: 0, landslide at (13, 12), slope 0.44
Tick 42, has-tree?: 0, landslide at (-11, -9), slope -11.45
Tick 42, has-tree?: 0, landslide at (1, 4), slope -15.52
Tick 42, has-tree?: 0, landslide at (-2, -3), slope 2.25
Tick 42, has-tree?: 0, landslide at (-13, 5), slope -11.52
Tick 42, has-tree?: 0, landslide at (-11, 5), slope -3
Tick 42, has-tree?: 0, landslide at (-10, -13), slope -4.3
Tick 42, has-tree?: 0, landslide at (-6, 3), slope -3.13
Tick 42, has-tree?: 0, landslide at (12, -14), slope -8.83
Tick 42, has-tree?: 0, landslide at (5, -2), slope -1.18
Tick 42, has-tree?: 0, landslide at (5, -12), slope -5.46
Tick 42, has-tree?: 0, landslide at (-7, -2), slope -4.4
Tick 42, has-tree?: 0, landslide at (-12, -8), slope -9.99
Tick 42, has-tree?: 0, landslide at (-7, 7), slope 2.23
Tick 42, has-tree?: 0, landslide at (10, 8), slope 1.35
Tick 42, has-tree?: 0, landslide at (0, -8), slope -5.44
Tick 42, has-tree?: 0, landslide at (5, 4), slope -3.84
Tick 42, has-tree?: 0, landslide at (-13, -8), slope -4.14
Tick 42, has-tree?: 0, landslide at (-13, 7), slope -4.89
Tick 42, has-tree?: 0, landslide at (-11, 3), slope -9.93
Tick 42, has-tree?: 0, landslide at (-3, 10), slope -1.38
Tick 42, has-tree?: 0, landslide at (11, 15), slope -4.64
Tick 42, has-tree?: 0, landslide at (-6, -12), slope -2.95
Tick 42, has-tree?: 0, landslide at (-6, 9), slope -5.19
Tick 42, has-tree?: 0, landslide at (8, 9), slope -11.12
Tick 42, has-tree?: 0, landslide at (-11, -4), slope -14.1
Tick 42, has-tree?: 0, landslide at (9, -1), slope -11.15
Tick 42, has-tree?: 0, landslide at (-7, -4), slope -1.55
Tick 42, has-tree?: 0, landslide at (-2, -1), slope -10.91
Tick 42, has-tree?: 0, landslide at (-6, -15), slope -2.05
Tick 42, has-tree?: 0, landslide at (-15, 11), slope -1.68
Tick 42, has-tree?: 0, landslide at (-3, 7), slope -0.71
Tick 42, has-tree?: 0, landslide at (-12, 1), slope -0.61
Tick 42, has-tree?: 0, landslide at (15, 4), slope -17.39
Tick 42, has-tree?: 0, landslide at (-10, -6), slope -14.97
Tick 42, has-tree?: 0, landslide at (14, 7), slope -2.25
Tick 42, has-tree?: 0, landslide at (-16, -16), slope -3.17
Tick 42, has-tree?: 0, landslide at (11, 13), slope -0.73
Tick 42, has-tree?: 0, landslide at (1, -10), slope -1.57
Tick 42, has-tree?: 0, landslide at (9, 3), slope -3.79
Tick 42, has-tree?: 0, landslide at (3, 5), slope -10.62
Tick 42, has-tree?: 0, landslide at (16, -1), slope -5.36
Tick 42, has-tree?: 0, landslide at (-13, -10), slope -7.46
Tick 42, has-tree?: 0, landslide at (-7, -12), slope -0.7
Tick 42, has-tree?: 0, landslide at (5, 15), slope 2.06
Tick 42, has-tree?: 0, landslide at (11, -15), slope -8.42
Tick 42, has-tree?: 0, landslide at (-16, 8), slope -2.91
Tick 42, has-tree?: 0, landslide at (-6, 5), slope -11.37
Tick 42, has-tree?: 0, landslide at (16, -9), slope -9.4
Tick 42, has-tree?: 0, landslide at (-3, -5), slope -5.78
Tick 42, has-tree?: 0, landslide at (9, 4), slope 0.03
Tick 42, has-tree?: 0, landslide at (16, 15), slope -1.6
Tick 42, has-tree?: 0, landslide at (-5, -3), slope -1.42
Tick 42, has-tree?: 0, landslide at (-13, -4), slope -3.54
Tick 42, has-tree?: 0, landslide at (-4, 6), slope -18.53
Tick 42, has-tree?: 0, landslide at (2, -10), slope -8.53
Tick 42, has-tree?: 0, landslide at (-2, 10), slope -13.49
Tick 42, has-tree?: 0, landslide at (13, -10), slope -5.81
Tick 42, has-tree?: 0, landslide at (-6, -5), slope 1.4
Tick 42, has-tree?: 0, landslide at (2, -16), slope 0.6
Tick 42, has-tree?: 0, landslide at (7, -1), slope -9.3
Tick 42, has-tree?: 0, landslide at (16, -16), slope -5.87
Tick 42, has-tree?: 0, landslide at (-14, 1), slope -16.67
Tick 42, has-tree?: 0, landslide at (-5, 9), slope -13.52
Tick 42, has-tree?: 0, landslide at (-10, -5), slope -6.37
Tick 42, has-tree?: 0, landslide at (-10, -8), slope 0.35
Tick 42, has-tree?: 0, landslide at (-16, 15), slope -11.53
Tick 42, has-tree?: 0, landslide at (-4, 13), slope 0.47
Tick 42, has-tree?: 0, landslide at (7, 1), slope -2.95
Tick 42, has-tree?: 0, landslide at (2, -11), slope 1.68
Tick 42, has-tree?: 0, landslide at (12, -1), slope -1.48
Tick 42, has-tree?: 0, landslide at (-8, 12), slope 1.58
Tick 42, has-tree?: 0, landslide at (-16, -5), slope -0.42
Tick 42, has-tree?: 0, landslide at (-2, 14), slope -13.35
Tick 42, has-tree?: 0, landslide at (13, -15), slope -11.91
Tick 42, has-tree?: 0, landslide at (4, 7), slope -5.34
Tick 42, has-tree?: 0, landslide at (-3, 4), slope 1.65
Tick 42, has-tree?: 0, landslide at (0, -12), slope -0.52
Tick 42, has-tree?: 0, landslide at (14, 11), slope -12.48
Tick 42, has-tree?: 0, landslide at (-2, -10), slope -5.65
Tick 42, has-tree?: 0, landslide at (12, -6), slope 1.42
Tick 42, has-tree?: 0, landslide at (-13, -3), slope -1.15
Tick 42, has-tree?: 0, landslide at (-4, 9), slope -8.06
Tick 42, has-tree?: 0, landslide at (-6, 2), slope -3.03
Tick 42, has-tree?: 0, landslide at (-3, 11), slope 1.77
Tick 42, has-tree?: 0, landslide at (-3, -13), slope 0.63
Tick 42, has-tree?: 0, landslide at (-2, -15), slope -0.35
Tick 42, has-tree?: 0, landslide at (-6, 12), slope 1.76
Tick 42, has-tree?: 0, landslide at (8, -14), slope -9.54
Tick 42, has-tree?: 0, landslide at (13, -14), slope -2.94
Tick 42, has-tree?: 0, landslide at (-9, 3), slope -14.08
Tick 42, has-tree?: 0, landslide at (14, 15), slope -14.44
Tick 42, has-tree?: 0, landslide at (-1, 5), slope -13.63
Tick 42, has-tree?: 0, landslide at (-15, 10), slope -4.28
Tick 42, has-tree?: 0, landslide at (3, 6), slope -0.12
Tick 42, has-tree?: 0, landslide at (-11, 11), slope -14.17
Tick 42, has-tree?: 0, landslide at (-3, -4), slope -12.66
Tick 42, has-tree?: 0, landslide at (-5, 4), slope -6.78
Tick 42, has-tree?: 0, landslide at (-16, -2), slope -12.14
Tick 42, has-tree?: 0, landslide at (12, 2), slope -9.98
Tick 42, has-tree?: 0, landslide at (14, -16), slope -7.99
Tick 42, has-tree?: 0, landslide at (-14, 7), slope -9.48
Tick 42, has-tree?: 0, landslide at (10, -5), slope -11.89
Tick 42, has-tree?: 0, landslide at (-7, -5), slope 2.01
Tick 42, has-tree?: 0, landslide at (10, 15), slope -19.14
Tick 42, has-tree?: 0, landslide at (11, -6), slope -6.08
Tick 42, has-tree?: 0, landslide at (-2, -8), slope 1.77
Tick 42, has-tree?: 0, landslide at (14, -9), slope -7.53
Tick 42, has-tree?: 0, landslide at (1, 13), slope -0.42
Tick 42, has-tree?: 0, landslide at (-5, -15), slope -2.39
Tick 42, has-tree?: 0, landslide at (-11, -14), slope -1.44
Tick 42, has-tree?: 0, landslide at (-6, 0), slope 0.62
Tick 42, has-tree?: 0, landslide at (6, 4), slope -10.73
Tick 42, has-tree?: 0, landslide at (1, 7), slope -4.21
Tick 42, has-tree?: 0, landslide at (-11, -2), slope 2.41
Tick 42, has-tree?: 0, landslide at (0, -15), slope -13.48
Tick 42, has-tree?: 0, landslide at (6, -10), slope -9.47
Tick 42, has-tree?: 0, landslide at (3, 8), slope -17.82
Tick 42, has-tree?: 0, landslide at (-9, -8), slope -2.9
Tick 42, has-tree?: 0, landslide at (-9, -6), slope 0.95
Tick 42, has-tree?: 0, landslide at (1, 5), slope 0.18
Tick 42, has-tree?: 0, landslide at (-14, -2), slope -9.99
Tick 42, has-tree?: 0, landslide at (14, -12), slope -4.32
Tick 42, has-tree?: 0, landslide at (3, 3), slope -1.46
Tick 42, has-tree?: 0, landslide at (10, 6), slope 0.16
Tick 42, has-tree?: 0, landslide at (0, -10), slope -12.03
Tick 42, has-tree?: 0, landslide at (-15, -15), slope -1.44
Tick 42, has-tree?: 0, landslide at (15, 14), slope -1.66
Tick 42, has-tree?: 0, landslide at (3, -9), slope -10.44
Tick 42, has-tree?: 0, landslide at (14, 8), slope 2.18
Tick 42, has-tree?: 0, landslide at (6, 15), slope -1.15
Tick 42, has-tree?: 0, landslide at (-12, 2), slope -3.16
Tick 42, has-tree?: 0, landslide at (4, -2), slope -4.67
Tick 42, has-tree?: 0, landslide at (-15, -13), slope -13.72
Tick 42, has-tree?: 0, landslide at (4, -8), slope -8.06
Tick 42, has-tree?: 0, landslide at (8, -16), slope -5.35
Tick 42, has-tree?: 0, landslide at (3, 10), slope -6.84
Tick 42, has-tree?: 0, landslide at (-12, -13), slope -1.49
Tick 42, has-tree?: 0, landslide at (11, 2), slope -14.76
Tick 42, has-tree?: 0, landslide at (0, 15), slope -3.32
Tick 42, has-tree?: 0, landslide at (7, 15), slope -2.09
Tick 42, has-tree?: 0, landslide at (2, -13), slope 1.23
Tick 42, has-tree?: 0, landslide at (-14, -5), slope -9.62
Tick 42, has-tree?: 0, landslide at (13, -12), slope -5.09
Tick 42, has-tree?: 0, landslide at (-8, 1), slope -6.7
Tick 42, has-tree?: 0, landslide at (7, -13), slope -15.22
Tick 45, has-tree?: 0, landslide at (-10, 6), slope 2.74
Tick 46, has-tree?: 0, landslide at (11, 8), slope 2.77
Tick 46, has-tree?: 0, landslide at (7, 8), slope 2.79
Tick 46, has-tree?: 1, landslide at (5, -9), slope -9.42
Tick 46, has-tree?: 0, landslide at (12, 5), slope 2.82
Tick 46, has-tree?: 0, landslide at (12, -9), slope 2.82
Tick 47, has-tree?: 0, landslide at (6, 7), slope 2.87
Tick 47, has-tree?: 0, landslide at (3, -2), slope 2.85
Tick 48, has-tree?: 1, landslide at (3, -7), slope -9.68
Tick 49, has-tree?: 0, landslide at (11, -14), slope 2.97
Tick 50, has-tree?: 0, landslide at (9, -11), slope 3.06
Tick 50, has-tree?: 0, landslide at (5, -1), slope 3.05
Tick 51, has-tree?: 0, landslide at (5, 14), slope 3.09
Tick 51, has-tree?: 0, landslide at (-7, 13), slope 3.12
Tick 51, has-tree?: 0, landslide at (-12, -5), slope 3.11
Tick 52, has-tree?: 0, landslide at (-10, -12), slope 3.16
Tick 53, has-tree?: 0, landslide at (-5, -11), slope 3.18
Tick 53, has-tree?: 0, landslide at (6, -12), slope 3.21
Tick 53, has-tree?: 0, landslide at (6, -15), slope 3.19
Tick 55, has-tree?: 0, landslide at (1, -2), slope 3.3
Tick 55, has-tree?: 0, landslide at (1, -1), slope 3.34
Tick 56, has-tree?: 0, landslide at (-3, 8), slope 3.38
Tick 57, has-tree?: 0, landslide at (0, -14), slope 3.47
Tick 57, has-tree?: 0, landslide at (-16, 2), slope 3.45
Tick 57, has-tree?: 1, landslide at (-1, -4), slope -15.53
Tick 57, has-tree?: 0, landslide at (15, -8), slope 3.45
Tick 58, has-tree?: 0, landslide at (-2, 5), slope 3.51
Tick 58, has-tree?: 0, landslide at (8, 14), slope 3.51
Tick 59, has-tree?: 0, landslide at (-5, -14), slope 3.59
Tick 60, has-tree?: 0, landslide at (16, -4), slope 3.62
Tick 61, has-tree?: 0, landslide at (7, -6), slope 3.66
Tick 62, has-tree?: 0, landslide at (-1, 2), slope 3.75
Tick 63, has-tree?: 0, landslide at (10, -10), slope 3.79
Tick 63, has-tree?: 0, landslide at (-7, 3), slope 3.83
Tick 63, has-tree?: 0, landslide at (-15, -5), slope 3.78
Tick 64, has-tree?: 0, landslide at (-9, 11), slope 3.84
Tick 65, has-tree?: 0, landslide at (15, 15), slope 3.91
Tick 66, has-tree?: 0, landslide at (-8, 2), slope 3.97
Tick 67, has-tree?: 0, landslide at (16, 3), slope 4.04
Tick 67, has-tree?: 0, landslide at (-12, 13), slope 4.02
Tick 67, has-tree?: 0, landslide at (1, 2), slope 4.05
Tick 68, has-tree?: 0, landslide at (-11, 12), slope 4.1
Tick 69, has-tree?: 0, landslide at (5, 2), slope 4.17
Tick 69, has-tree?: 0, landslide at (-15, 14), slope 4.17
Tick 69, has-tree?: 0, landslide at (5, -7), slope 4.17
Tick 70, has-tree?: 0, landslide at (-9, -2), slope 4.25
Tick 70, has-tree?: 0, landslide at (5, -15), slope 4.23
Tick 73, has-tree?: 0, landslide at (7, -10), slope 4.39
Tick 74, has-tree?: 0, landslide at (-11, 6), slope 4.49
Tick 76, has-tree?: 0, landslide at (-14, -8), slope 4.57
Tick 77, has-tree?: 0, landslide at (-1, 14), slope 4.63
Tick 78, has-tree?: 0, landslide at (-9, 7), slope 4.69
Tick 78, has-tree?: 0, landslide at (-13, 3), slope 4.71
Tick 79, has-tree?: 0, landslide at (-1, 6), slope 4.75
Tick 79, has-tree?: 0, landslide at (-3, 3), slope 4.76
Tick 79, has-tree?: 1, landslide at (-12, 6), slope -8.18
Tick 79, has-tree?: 0, landslide at (9, 15), slope 4.77
Tick 80, has-tree?: 0, landslide at (10, 3), slope 4.85
Tick 81, has-tree?: 0, landslide at (5, 0), slope 4.92
Tick 82, has-tree?: 0, landslide at (9, -4), slope 4.97
Tick 83, has-tree?: 0, landslide at (-16, -9), slope 5.04
Tick 83, has-tree?: 0, landslide at (-14, -13), slope 4.98
Tick 85, has-tree?: 0, landslide at (-2, 11), slope 5.14
Tick 85, has-tree?: 0, landslide at (-15, -7), slope 5.12
Tick 89, has-tree?: 0, landslide at (9, -3), slope 5.38
Tick 90, has-tree?: 0, landslide at (5, 6), slope 5.42
Tick 93, has-tree?: 1, landslide at (2, 8), slope -9.35
Tick 94, has-tree?: 0, landslide at (-12, -3), slope 5.66
Tick 94, has-tree?: 0, landslide at (-2, 8), slope 5.68
Tick 96, has-tree?: 0, landslide at (-1, 0), slope 5.78
Tick 96, has-tree?: 0, landslide at (-2, 0), slope 5.81
Tick 97, has-tree?: 1, landslide at (-1, -2), slope -10.92
Tick 98, has-tree?: 0, landslide at (0, 3), slope 5.93
Tick 99, has-tree?: 0, landslide at (-13, 11), slope 5.97
Tick 99, has-tree?: 0, landslide at (-7, 4), slope 5.99
Tick 100, has-tree?: 0, landslide at (11, 0), slope 6
Tick 102, has-tree?: 0, landslide at (3, 11), slope 6.16
Tick 103, has-tree?: 0, landslide at (0, 11), slope 6.21
Tick 103, has-tree?: 0, landslide at (-14, -1), slope 6.23
Tick 105, has-tree?: 0, landslide at (0, 12), slope 6.3
Tick 105, has-tree?: 0, landslide at (-10, 1), slope 6.31
Tick 105, has-tree?: 0, landslide at (10, 13), slope 6.31
Tick 107, has-tree?: 0, landslide at (4, -16), slope 6.42
Tick 107, has-tree?: 0, landslide at (4, -11), slope 6.44
Tick 109, has-tree?: 0, landslide at (8, 4), slope 6.56
Tick 110, has-tree?: 0, landslide at (-12, -7), slope 6.66
Tick 111, has-tree?: 0, landslide at (0, -1), slope 6.72
Tick 113, has-tree?: 0, landslide at (16, 4), slope 6.8
Tick 114, has-tree?: 0, landslide at (10, -12), slope 6.85
Tick 115, has-tree?: 0, landslide at (7, -9), slope 6.93
Tick 116, has-tree?: 0, landslide at (-7, 8), slope 7.01
Tick 116, has-tree?: 0, landslide at (2, -1), slope 6.99
Tick 121, has-tree?: 0, landslide at (6, -14), slope 7.32
Tick 121, has-tree?: 0, landslide at (-15, -4), slope 7.29
Tick 122, has-tree?: 0, landslide at (13, 1), slope 7.38
Tick 122, has-tree?: 0, landslide at (14, -3), slope 7.34
Tick 122, has-tree?: 0, landslide at (-6, 14), slope 7.34
Tick 123, has-tree?: 0, landslide at (12, -16), slope 7.4
Tick 127, has-tree?: 0, landslide at (13, -9), slope 7.64
Tick 127, has-tree?: 0, landslide at (-16, -4), slope 7.67
Tick 127, has-tree?: 0, landslide at (-1, 9), slope 7.64
Tick 128, has-tree?: 0, landslide at (13, 13), slope 7.68
Tick 128, has-tree?: 0, landslide at (-16, 9), slope 7.71
Tick 128, has-tree?: 0, landslide at (14, -5), slope 7.68
Tick 129, has-tree?: 0, landslide at (-6, 15), slope 7.77
Tick 130, has-tree?: 0, landslide at (15, -3), slope 7.82
Tick 131, has-tree?: 0, landslide at (-7, -3), slope 7.86
Tick 131, has-tree?: 0, landslide at (13, 15), slope 7.92
Tick 131, has-tree?: 0, landslide at (-10, -16), slope 7.92
Tick 131, has-tree?: 0, landslide at (8, -11), slope 7.88
Tick 132, has-tree?: 0, landslide at (2, 1), slope 7.95
Tick 132, has-tree?: 0, landslide at (-5, -13), slope 7.95
Tick 133, has-tree?: 0, landslide at (-15, 3), slope 8.03
Tick 135, has-tree?: 0, landslide at (10, -9), slope 8.12
Tick 136, has-tree?: 0, landslide at (-8, 8), slope 8.18
Tick 138, has-tree?: 0, landslide at (-8, 14), slope 8.34
Tick 139, has-tree?: 0, landslide at (-1, 15), slope 8.35
Tick 140, has-tree?: 0, landslide at (-11, 14), slope 8.4
Tick 141, has-tree?: 0, landslide at (9, -7), slope 8.47
Tick 141, has-tree?: 0, landslide at (5, -14), slope 8.51
Tick 143, has-tree?: 0, landslide at (9, 10), slope 8.59
Tick 144, has-tree?: 0, landslide at (8, -6), slope 8.7
Tick 145, has-tree?: 0, landslide at (7, 2), slope 8.72
Tick 147, has-tree?: 0, landslide at (14, 9), slope 8.86
Tick 147, has-tree?: 0, landslide at (-13, 12), slope 8.83
Tick 148, has-tree?: 0, landslide at (-3, -3), slope 8.89
Tick 149, has-tree?: 0, landslide at (-10, 14), slope 9
Tick 149, has-tree?: 0, landslide at (14, -15), slope 8.97
Tick 150, has-tree?: 0, landslide at (1, 8), slope 9.04
Tick 150, has-tree?: 0, landslide at (-15, 0), slope 9.03
Tick 150, has-tree?: 0, landslide at (16, -2), slope 9
Tick 151, has-tree?: 0, landslide at (11, 10), slope 9.06
Tick 153, has-tree?: 0, landslide at (1, -9), slope 9.18
Tick 155, has-tree?: 1, landslide at (-1, -10), slope -6.65
Tick 156, has-tree?: 1, landslide at (4, -1), slope -3.25
Tick 156, has-tree?: 0, landslide at (0, -13), slope 9.36
Tick 156, has-tree?: 0, landslide at (11, 6), slope 9.38
Tick 156, has-tree?: 0, landslide at (-11, 4), slope 9.42
Tick 156, has-tree?: 0, landslide at (-4, -12), slope 9.41
Tick 157, has-tree?: 1, landslide at (5, -4), slope -7.11
Tick 158, has-tree?: 0, landslide at (-1, 3), slope 9.49
Tick 158, has-tree?: 0, landslide at (-3, -2), slope 9.5
Tick 158, has-tree?: 0, landslide at (-14, 8), slope 9.53
Tick 159, has-tree?: 1, landslide at (-4, -6), slope -5.32
Tick 160, has-tree?: 0, landslide at (10, -15), slope 9.66
Tick 161, has-tree?: 0, landslide at (3, 12), slope 9.71
Tick 162, has-tree?: 1, landslide at (4, -4), slope -4.64
Tick 163, has-tree?: 0, landslide at (12, 1), slope 9.79
Tick 163, has-tree?: 0, landslide at (-4, -8), slope 9.81
Tick 166, has-tree?: 0, landslide at (16, -12), slope 10.01
Tick 168, has-tree?: 0, landslide at (-12, -10), slope 10.12
Tick 168, has-tree?: 0, landslide at (0, 6), slope 10.1
Tick 170, has-tree?: 0, landslide at (3, -1), slope 10.25
Tick 171, has-tree?: 0, landslide at (-4, 14), slope 10.26
Tick 172, has-tree?: 0, landslide at (-14, 11), slope 10.36
Tick 174, has-tree?: 0, landslide at (-13, -9), slope 10.46
Tick 174, has-tree?: 0, landslide at (3, 0), slope 10.45
Tick 175, has-tree?: 0, landslide at (0, -5), slope 10.5
Tick 175, has-tree?: 0, landslide at (9, -10), slope 10.54
Tick 34, has-tree?: 0, landslide at (15, 9), slope -1.82
Tick 34, has-tree?: 0, landslide at (-5, 10), slope -5.12
Tick 34, has-tree?: 0, landslide at (11, 15), slope -1.08
Tick 34, has-tree?: 0, landslide at (13, 6), slope -2.74
Tick 34, has-tree?: 0, landslide at (6, -1), slope 0.04
Tick 34, has-tree?: 0, landslide at (-11, -16), slope -9.58
Tick 34, has-tree?: 0, landslide at (-15, 1), slope -1.8
Tick 34, has-tree?: 0, landslide at (0, 8), slope -3.47
Tick 34, has-tree?: 0, landslide at (5, -9), slope -9.43
Tick 34, has-tree?: 0, landslide at (-12, -15), slope -0.29
Tick 34, has-tree?: 0, landslide at (11, -13), slope -4.58
Tick 34, has-tree?: 0, landslide at (15, -7), slope -11.03
Tick 34, has-tree?: 0, landslide at (14, -16), slope -6.31
Tick 34, has-tree?: 0, landslide at (-9, -10), slope -3.08
Tick 34, has-tree?: 0, landslide at (6, -12), slope -8.35
Tick 34, has-tree?: 0, landslide at (-4, 0), slope -1.56
Tick 34, has-tree?: 0, landslide at (-3, 10), slope -6.44
Tick 34, has-tree?: 0, landslide at (5, -12), slope -1.91
Tick 34, has-tree?: 0, landslide at (14, -9), slope -1.39
Tick 34, has-tree?: 0, landslide at (16, 5), slope -8.57
Tick 34, has-tree?: 0, landslide at (9, -4), slope -3.36
Tick 34, has-tree?: 0, landslide at (0, 9), slope -12.79
Tick 34, has-tree?: 0, landslide at (1, -3), slope -7.35
Tick 34, has-tree?: 1, landslide at (16, 1), slope -17.45
Tick 34, has-tree?: 0, landslide at (13, -16), slope -15.6
Tick 34, has-tree?: 0, landslide at (10, 10), slope -11.22
Tick 34, has-tree?: 0, landslide at (0, -3), slope -4.67
Tick 34, has-tree?: 0, landslide at (3, 15), slope -12.09
Tick 34, has-tree?: 0, landslide at (-14, 5), slope -0.15
Tick 34, has-tree?: 0, landslide at (15, 4), slope -8.9
Tick 34, has-tree?: 0, landslide at (1, -14), slope -7.13
Tick 34, has-tree?: 0, landslide at (12, -6), slope -9.4
Tick 34, has-tree?: 0, landslide at (3, 1), slope -8.61
Tick 34, has-tree?: 0, landslide at (-8, -6), slope -0.03
Tick 34, has-tree?: 0, landslide at (16, -12), slope -2.53
Tick 34, has-tree?: 0, landslide at (-13, 13), slope -13.44
Tick 34, has-tree?: 0, landslide at (-4, 9), slope -5.75
Tick 34, has-tree?: 0, landslide at (-1, 12), slope -2.24
Tick 34, has-tree?: 0, landslide at (0, -2), slope -13.07
Tick 34, has-tree?: 0, landslide at (16, -9), slope -12
Tick 34, has-tree?: 1, landslide at (-8, 11), slope -18.17
Tick 34, has-tree?: 0, landslide at (-14, -2), slope -5.27
Tick 34, has-tree?: 0, landslide at (12, 6), slope -11.46
Tick 34, has-tree?: 0, landslide at (-15, 8), slope -18.25
Tick 34, has-tree?: 0, landslide at (6, -4), slope -3.88
Tick 34, has-tree?: 0, landslide at (-7, -5), slope -12.14
Tick 34, has-tree?: 0, landslide at (-13, 6), slope -18.69
Tick 34, has-tree?: 0, landslide at (-7, 7), slope -11.97
Tick 34, has-tree?: 0, landslide at (-11, -6), slope -8.93
Tick 34, has-tree?: 0, landslide at (11, 2), slope -8.63
Tick 34, has-tree?: 0, landslide at (2, 13), slope -15.34
Tick 34, has-tree?: 0, landslide at (5, -7), slope -6.71
Tick 34, has-tree?: 0, landslide at (-12, 1), slope -6.58
Tick 34, has-tree?: 0, landslide at (2, 14), slope 0.12
Tick 34, has-tree?: 0, landslide at (-13, -4), slope -0.96
Tick 34, has-tree?: 0, landslide at (4, -12), slope -3.93
Tick 34, has-tree?: 0, landslide at (-8, 0), slope -18.87
Tick 34, has-tree?: 0, landslide at (2, -1), slope -1.79
Tick 34, has-tree?: 0, landslide at (-10, -9), slope -12.89
Tick 34, has-tree?: 0, landslide at (5, 9), slope -9.66
Tick 34, has-tree?: 0, landslide at (5, 7), slope -15.43
Tick 34, has-tree?: 0, landslide at (15, 2), slope -4.74
Tick 34, has-tree?: 0, landslide at (-2, 14), slope -2.63
Tick 34, has-tree?: 0, landslide at (-16, 0), slope -3.33
Tick 34, has-tree?: 0, landslide at (8, 1), slope -2.87
Tick 34, has-tree?: 0, landslide at (-4, -4), slope -10.2
Tick 34, has-tree?: 0, landslide at (0, -16), slope -4.16
Tick 34, has-tree?: 1, landslide at (4, 2), slope -16.42
Tick 34, has-tree?: 0, landslide at (-7, 10), slope -0.5
Tick 34, has-tree?: 0, landslide at (-9, 7), slope -13.08
Tick 34, has-tree?: 0, landslide at (15, -9), slope -13.95
Tick 34, has-tree?: 0, landslide at (8, 3), slope -12.43
Tick 34, has-tree?: 0, landslide at (0, -14), slope -3.87
Tick 34, has-tree?: 0, landslide at (12, -2), slope -1.11
Tick 34, has-tree?: 0, landslide at (14, -15), slope -3.51
Tick 34, has-tree?: 0, landslide at (-12, 5), slope -17.41
